crop,year,site,brand,genotype,pcode,yield_bu_ac,tw_lb_bu,silking_date
CORN,2001,HVD,MATURITY CHECK,MID - H2530,2715,30.42,54,69
CORN,2001,HVD,MIDLAND,786,2994,9.97,53.75,73.5
CORN,2001,HVD,MATURITY CHECK,SHORT - C4111,3089,33.86,51.82,67
CORN,2001,HVD,PIONEER,31B13,3121,20.68,53.23,71.25
CORN,2001,HVD,MATURITY CHECK,FULL - M798,3158,27.35,54.13,73
CORN,2001,HVD,GARST,8543Bt/IT,3200,20.6,54.15,67.75
CORN,2001,HVD,ASGROW,RX740,3245,42.24,58.13,68
CORN,2001,HVD,MYCOGEN,2888IMI,3268,26.45,54.05,74.5
CORN,2001,HVD,NC+,5878B,3290,21.12,54.18,69.75
CORN,2001,HVD,MIDLAND,7A04Bt,3304,23.86,55.15,71
CORN,2001,HVD,TRIUMPH,1866Bt,3315,22.67,54.73,74.25
CORN,2001,HVD,PIONEER,33B51,3343,44.27,54.55,67.25
CORN,2001,HVD,NK,N67-T4,3345,36.73,55.6,67.5
CORN,2001,HVD,CROPLAN GENETICS,818,3358,29.29,53.5,69.75
CORN,2001,HVD,NC+,4990B,3380,27.19,54.95,68.25
CORN,2001,HVD,DEKALB,DKC57-38,3403,25.97,51.98,67.5
CORN,2001,HVD,MATURITY CHECK,SHORT - G8590,3412,40.6,56.9,67
CORN,2001,HVD,MATURITY CHECK,MID - H2649,3413,42.06,53.38,69.25
CORN,2001,HVD,MIDLAND,7B15,3428,31.49,55.78,70.25
CORN,2001,HVD,PIONEER,35R58,3448,44.38,52.35,67
CORN,2001,HVD,NK,N72-J5,3475,28.61,56.45,71
CORN,2001,HVD,MYCOGEN,6920BT,3499,32.27,54.82,68.5
CORN,2001,HVD,MYCOGEN,2784,3500,44.51,53.21,66.75
CORN,2001,HVD,CROPLAN GENETICS,641Bt,3507,30.65,54.9,68
CORN,2001,HVD,MIDWEST SEED,G8066B,3522,15.45,55.95,71.5
CORN,2001,HVD,MIDWEST SEED,G8552B,3524,10.78,55.83,71.75
CORN,2001,HVD,FRONTIER,F3250,3531,29.13,55,71.5
CORN,2001,HVD,FRONTIER,F3025,3532,34.28,55.25,67
CORN,2001,HVD,MIDLAND,7A28,3533,25.91,54.08,72.25
CORN,2001,HVD,MIDLAND,7B17,3537,19.93,55.33,69
CORN,2001,HVD,ASGROW,RX508YG,3539,57.2,51,66.25
CORN,2001,HVD,DEKALB,DKC56-71,3545,39.1,52.45,67.75
CORN,2001,HVD,DEKALB,DKC60-15,3548,27.06,53.3,67.5
CORN,2001,HVD,MIDLAND,798,3977,25.45,53.55,73.75
CORN,2001,HVD,,GRAND MEAN,9901,29.51,54.46,69.6
CORN,2001,HVD,,CV,9902,14.89,1.31,1.06
CORN,2001,RPI,MATURITY CHECK,FULL - P3162,2194,179.97,61.15,77.75
CORN,2001,RPI,MATURITY CHECK,MID - H2530,2715,190.31,58.03,77
CORN,2001,RPI,NC+,5445,2861,217.86,59.55,79
CORN,2001,RPI,MATURITY CHECK,SHORT - C4111,3089,171.17,58.93,76.25
CORN,2001,RPI,NK,N79-L3,3103,216.06,61.63,79.25
CORN,2001,RPI,MATURITY CHECK,FULL - M798,3158,197.24,60.28,80
CORN,2001,RPI,GARST,8543Bt/IT,3200,210.7,58.73,78.75
CORN,2001,RPI,MIDLAND,795,3300,200.1,59.6,81
CORN,2001,RPI,MIDLAND,785RR,3305,200.4,59.78,80
CORN,2001,RPI,HOEGEMEYER,2718,3310,201.48,58.5,79.75
CORN,2001,RPI,FRONTIER,F3175,3330,188.86,59.85,77.5
CORN,2001,RPI,PIONEER,33P67,3337,217.51,60.5,76.5
CORN,2001,RPI,PIONEER,31A13,3339,205.02,60.65,75.75
CORN,2001,RPI,NK,N67-T4,3345,207.36,59.9,79.25
CORN,2001,RPI,CROPLAN GENETICS,661,3355,178.56,59.5,78.75
CORN,2001,RPI,CROPLAN GENETICS,818,3358,200.83,59.6,79.25
CORN,2001,RPI,GARST,8341,3361,208.59,59.7,80
CORN,2001,RPI,AGRIPRO,9570Bt,3366,204.33,60.08,79
CORN,2001,RPI,MYCOGEN,2833,3376,205.2,59.2,76.25
CORN,2001,RPI,NC+,6359,3382,193.75,58.93,79.75
CORN,2001,RPI,KAYSTAR,KX - 898,3384,199.14,59.68,78.5
CORN,2001,RPI,GOLDEN HARVEST,H-9533Bt,3409,204.34,59.5,78
CORN,2001,RPI,GOLDEN HARVEST,H-8562,3411,196.01,58.6,80
CORN,2001,RPI,MATURITY CHECK,SHORT - G8590,3412,183.23,59.88,76.5
CORN,2001,RPI,MATURITY CHECK,MID - H2649,3413,200.37,59.58,78.75
CORN,2001,RPI,AGSOURCE,6887,3415,197.7,59.33,78.75
CORN,2001,RPI,AGSOURCE,6787,3418,198.18,59.3,78.25
CORN,2001,RPI,MIDLAND,7B15,3428,207.15,59.25,80
CORN,2001,RPI,MIDLAND,7B04 Bt,3430,193.37,59.55,79.5
CORN,2001,RPI,PIONEER,33R77,3443,211.29,59.25,78.25
CORN,2001,RPI,PIONEER,33A72,3444,206.83,59.93,77.75
CORN,2001,RPI,RENZE,6462,3450,197.81,59.63,76.75
CORN,2001,RPI,GARST/AGRIPRO,8301,3454,201.5,58.58,78.25
CORN,2001,RPI,NC+,5411,3468,211.13,59.35,79.25
CORN,2001,RPI,NK,N72-J5,3475,207.12,59.6,78
CORN,2001,RPI,FONTANELLE,5721,3489,199.9,61.08,80
CORN,2001,RPI,FONTANELLE,5591,3490,174.66,59.73,79
CORN,2001,RPI,HOEGEMEYER,2665,3495,196.52,59.63,79
CORN,2001,RPI,HOEGEMEYER,2679,3496,191.58,59.58,80
CORN,2001,RPI,MYCOGEN,7870,3503,182.55,58.88,76.25
CORN,2001,RPI,KAYSTAR,X1151,3505,207.57,59.53,76.75
CORN,2001,RPI,CROPLAN GENETICS,743,3508,183.99,58.45,77.75
CORN,2001,RPI,AGSOURCE,7525,3513,200.71,59.45,81
CORN,2001,RPI,AGSOURCE,7894CL,3514,181.61,59.83,78.75
CORN,2001,RPI,AGSOURCE,EX2115,3515,178.99,58.48,76.5
CORN,2001,RPI,AGSOURCE,EX2113,3516,182.93,58.95,75.25
CORN,2001,RPI,MIDWEST SEED,G8066B,3522,213.78,59.55,79
CORN,2001,RPI,MIDWEST SEED,G8552B,3524,197.42,59.43,80
CORN,2001,RPI,GOLDEN HARVEST,H-9164Bt,3528,205.24,58.7,78.25
CORN,2001,RPI,GOLDEN HARVEST,H-9216,3529,191.23,58.98,80
CORN,2001,RPI,GOLDEN HARVEST,H-9095Bt,3530,209.44,59.38,79
CORN,2001,RPI,FRONTIER,F3250,3531,179.36,61.1,81.25
CORN,2001,RPI,MIDLAND,7B13,3534,209.06,59.7,79.75
CORN,2001,RPI,MIDLAND,7A25Bt,3536,203.56,58.95,80
CORN,2001,RPI,MIDLAND,7B05RR,3538,186.49,60.7,80
CORN,2001,RPI,ASGROW,RX730RR/YG,3541,198.86,59.73,76.25
CORN,2001,RPI,ASGROW,RX740RR,3542,202.93,60.83,80
CORN,2001,RPI,ASGROW,RX889YG,3544,179.5,59.68,79.5
CORN,2001,RPI,DEKALB,DKC60-15,3548,205.69,59.83,78.75
CORN,2001,RPI,DEKALB,DKC61-11,3549,209.8,60.23,78
CORN,2001,RPI,DEKALB,DKC63-03,3550,206.73,60.3,80
CORN,2001,RPI,STINE,9614Bt,3553,195.58,59.95,78
CORN,2001,RPI,,GRAND MEAN,9901,197.85,59.64,78.62
CORN,2001,RPI,,CV,9902,2.98,0.8,0.51
CORN,2001,SHI,MATURITY CHECK,FULL - P3162,2194,173.9,58.03,65.33
CORN,2001,SHI,MATURITY CHECK,MID - H2530,2715,161.68,56,66
CORN,2001,SHI,NC+,5445,2861,159.14,56.57,66.67
CORN,2001,SHI,MIDLAND,786,2994,189.96,57.25,65.33
CORN,2001,SHI,MATURITY CHECK,SHORT - C4111,3089,172.95,54.47,62.33
CORN,2001,SHI,NK,N79-L3,3103,182.83,60.57,65
CORN,2001,SHI,MATURITY CHECK,FULL - M798,3158,190.72,57.6,69
CORN,2001,SHI,ASGROW,RX730YG,3246,188.65,56.2,62.67
CORN,2001,SHI,MIDLAND,785RR,3305,174.27,56.13,65
CORN,2001,SHI,FRONTIER,F3175,3330,203.51,57.4,67.33
CORN,2001,SHI,PIONEER,33P67,3337,210.01,58.73,63.67
CORN,2001,SHI,PIONEER,31A13,3339,184.8,57.93,66.33
CORN,2001,SHI,PIONEER,32R42,3342,217.9,56.17,64.33
CORN,2001,SHI,NK,N67-T4,3345,172.45,57.03,64.33
