YEAR,LOC,STATE,COUNTY_CITY,LINE,BRAND,NAME,YIELD,WATER_REGIME,TYPE
2004,VAP,VA,PETERSBURG,KS2427,K-STATE,KS2427,40,Unknown,OP
2004,VAP,VA,PETERSBURG,KS9124,K-STATE,KS9124,73,Unknown,OP
2004,VAP,VA,PETERSBURG,Wichita,SW,SW 013121,114,Unknown,OP
2004,VAP,VA,PETERSBURG,Talent,K-STATE,SUMNER,69,Unknown,OP
2004,VAP,VA,PETERSBURG,Maestro,NPZ,MAESTRO,81,Unknown,H
2004,VAP,VA,PETERSBURG,KS7436,K-STATE,KS7436,62,Unknown,OP
2004,VAP,VA,PETERSBURG,Ceres,NPZ,CERES,62,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC92007-2,UARK,ARC92007-2,83,Unknown,OP
2004,VAP,VA,PETERSBURG,Jetton,NPZ,JETTON,87,Unknown,OP
2004,VAP,VA,PETERSBURG,VSX-2,SW,SW 013022,84,Unknown,OP
2004,VAP,VA,PETERSBURG,Abilene,K-STATE,ABILENE,81,Unknown,OP
2004,VAP,VA,PETERSBURG,Titan,MONSANTO,DKW13-62,83,Unknown,OP
2004,VAP,VA,PETERSBURG,Casino,SW,CASINO,77,Unknown,OP
2004,VAP,VA,PETERSBURG,Viking,MONSANTO,DKW13-54,43,Unknown,OP
2004,VAP,VA,PETERSBURG,Plainsman,K-STATE,PLAINSMAN,46,Unknown,OP
2004,VAP,VA,PETERSBURG,Rasmus,NPZ,RASMUS,73,Unknown,OP
2004,VAP,VA,PETERSBURG,Kiowa,K-STATE,KIOWA,66,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC91019-50-E2,UARK,ARC91019-50-E2,61,Unknown,OP
2004,VAP,VA,PETERSBURG,Kronos,NPZ,KRONOS,68,Unknown,H
2004,VAP,VA,PETERSBURG,KS9183,K-STATE,KS9183,37,Unknown,OP
2004,VAP,VA,PETERSBURG,Wotan,SW,SW 013173,70,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC92004-1,UARK,ARC92004-1,53,Unknown,OP
2004,VAP,VA,PETERSBURG,Kiowa,K-STATE,KIOWA,93,Unknown,OP
2004,VAP,VA,PETERSBURG,Viking,MONSANTO,DKW13-54,53,Unknown,OP
2004,VAP,VA,PETERSBURG,KS9183,K-STATE,KS9183,69,Unknown,OP
2004,VAP,VA,PETERSBURG,KS8367,K-STATE,KS8367,77,Unknown,OP
2004,VAP,VA,PETERSBURG,Maestro,NPZ,MAESTRO,98,Unknown,H
2004,VAP,VA,PETERSBURG,Casino,SW,CASINO,62,Unknown,OP
2004,VAP,VA,PETERSBURG,Plainsman,K-STATE,PLAINSMAN,73,Unknown,OP
2004,VAP,VA,PETERSBURG,KS7436,K-STATE,KS7436,62,Unknown,OP
2004,VAP,VA,PETERSBURG,Wotan,SW,SW 013173,68,Unknown,OP
2004,VAP,VA,PETERSBURG,KS9124,K-STATE,KS9124,47,Unknown,OP
2004,VAP,VA,PETERSBURG,Titan,MONSANTO,DKW13-62,59,Unknown,OP
2004,VAP,VA,PETERSBURG,VSX-2,SW,SW 013022,84,Unknown,OP
2004,VAP,VA,PETERSBURG,Abilene,K-STATE,ABILENE,77,Unknown,OP
2004,VAP,VA,PETERSBURG,Rasmus,NPZ,RASMUS,59,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC92007-2,UARK,ARC92007-2,58,Unknown,OP
2004,VAP,VA,PETERSBURG,Virginia,MONSANTO,DKW13-86,83,Unknown,OP
2004,VAP,VA,PETERSBURG,Jetton,NPZ,JETTON,92,Unknown,OP
2004,VAP,VA,PETERSBURG,Kronos,NPZ,KRONOS,96,Unknown,H
2004,VAP,VA,PETERSBURG,KS2427,K-STATE,KS2427,34,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC90016-PR377,UARK,ARC90016-PR377,102,Unknown,OP
2004,VAP,VA,PETERSBURG,Ceres,NPZ,CERES,68,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC92004-1,UARK,ARC92004-1,73,Unknown,OP
2004,VAP,VA,PETERSBURG,Talent,K-STATE,SUMNER,58,Unknown,OP
2004,VAP,VA,PETERSBURG,Banjo,NPZ,BANJO,96,Unknown,H
2004,VAP,VA,PETERSBURG,Wichita,SW,SW 013121,85,Unknown,OP
2004,VAP,VA,PETERSBURG,ARC91019-50-E2,UARK,ARC91019-50-E2,50,Unknown,OP
2004,VAS,VA,SUFFOLK,Virginia,MONSANTO,DKW13-86,62,Unknown,OP
2004,VAS,VA,SUFFOLK,KS2427,K-STATE,KS2427,5,Unknown,OP
2004,VAS,VA,SUFFOLK,Abilene,K-STATE,ABILENE,28,Unknown,OP
2004,VAS,VA,SUFFOLK,Wotan,SW,SW 013173,27,Unknown,OP
2004,VAS,VA,SUFFOLK,Rasmus,NPZ,RASMUS,55,Unknown,OP
2004,VAS,VA,SUFFOLK,Wichita,SW,SW 013121,46,Unknown,OP
2004,VAS,VA,SUFFOLK,Jetton,NPZ,JETTON,53,Unknown,OP
2004,VAS,VA,SUFFOLK,KS7436,K-STATE,KS7436,43,Unknown,OP
2004,VAS,VA,SUFFOLK,Kiowa,K-STATE,KIOWA,38,Unknown,OP
2004,VAS,VA,SUFFOLK,KS9183,K-STATE,KS9183,18,Unknown,OP
2004,VAS,VA,SUFFOLK,Talent,K-STATE,SUMNER,28,Unknown,OP
2004,VAS,VA,SUFFOLK,Titan,MONSANTO,DKW13-62,39,Unknown,OP
2004,VAS,VA,SUFFOLK,KS8367,K-STATE,KS8367,25,Unknown,OP
2004,VAS,VA,SUFFOLK,Plainsman,K-STATE,PLAINSMAN,10,Unknown,OP
2004,VAS,VA,SUFFOLK,Casino,SW,CASINO,23,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC92004-1,UARK,ARC92004-1,24,Unknown,OP
2004,VAS,VA,SUFFOLK,Maestro,NPZ,MAESTRO,34,Unknown,H
2004,VAS,VA,SUFFOLK,ARC91019-50-E2,UARK,ARC91019-50-E2,36,Unknown,OP
2004,VAS,VA,SUFFOLK,Kronos,NPZ,KRONOS,50,Unknown,H
2004,VAS,VA,SUFFOLK,ARC92007-2,UARK,ARC92007-2,40,Unknown,OP
2004,VAS,VA,SUFFOLK,Viking,MONSANTO,DKW13-54,46,Unknown,OP
2004,VAS,VA,SUFFOLK,Banjo,NPZ,BANJO,46,Unknown,H
2004,VAS,VA,SUFFOLK,Ceres,NPZ,CERES,27,Unknown,OP
2004,VAS,VA,SUFFOLK,VSX-2,SW,SW 013022,50,Unknown,OP
2004,VAS,VA,SUFFOLK,KS9124,K-STATE,KS9124,36,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC90016-PR377,UARK,ARC90016-PR377,62,Unknown,OP
2004,VAS,VA,SUFFOLK,Viking,MONSANTO,DKW13-54,54,Unknown,OP
2004,VAS,VA,SUFFOLK,Kronos,NPZ,KRONOS,50,Unknown,H
2004,VAS,VA,SUFFOLK,Jetton,NPZ,JETTON,63,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC91019-50-E2,UARK,ARC91019-50-E2,63,Unknown,OP
2004,VAS,VA,SUFFOLK,Talent,K-STATE,SUMNER,40,Unknown,OP
2004,VAS,VA,SUFFOLK,KS7436,K-STATE,KS7436,45,Unknown,OP
2004,VAS,VA,SUFFOLK,VSX-2,SW,SW 013022,54,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC92007-2,UARK,ARC92007-2,58,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC92004-1,UARK,ARC92004-1,48,Unknown,OP
2004,VAS,VA,SUFFOLK,Banjo,NPZ,BANJO,61,Unknown,H
2004,VAS,VA,SUFFOLK,KS9183,K-STATE,KS9183,25,Unknown,OP
2004,VAS,VA,SUFFOLK,KS9124,K-STATE,KS9124,34,Unknown,OP
2004,VAS,VA,SUFFOLK,Rasmus,NPZ,RASMUS,34,Unknown,OP
2004,VAS,VA,SUFFOLK,Wichita,SW,SW 013121,46,Unknown,OP
2004,VAS,VA,SUFFOLK,Kiowa,K-STATE,KIOWA,41,Unknown,OP
2004,VAS,VA,SUFFOLK,Casino,SW,CASINO,32,Unknown,OP
2004,VAS,VA,SUFFOLK,Maestro,NPZ,MAESTRO,38,Unknown,H
2004,VAS,VA,SUFFOLK,Plainsman,K-STATE,PLAINSMAN,24,Unknown,OP
2004,VAS,VA,SUFFOLK,Virginia,MONSANTO,DKW13-86,60,Unknown,OP
2004,VAS,VA,SUFFOLK,Titan,MONSANTO,DKW13-62,47,Unknown,OP
2004,VAS,VA,SUFFOLK,Wotan,SW,SW 013173,44,Unknown,OP
2004,VAS,VA,SUFFOLK,KS2427,K-STATE,KS2427,24,Unknown,OP
2004,VAS,VA,SUFFOLK,Ceres,NPZ,CERES,26,Unknown,OP
2004,VAS,VA,SUFFOLK,KS8367,K-STATE,KS8367,33,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC90016-PR377,UARK,ARC90016-PR377,28,Unknown,OP
2004,VAS,VA,SUFFOLK,Abilene,K-STATE,ABILENE,22,Unknown,OP
2004,VAS,VA,SUFFOLK,Jetton,NPZ,JETTON,30,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC90016-PR377,UARK,ARC90016-PR377,33,Unknown,OP
2004,VAS,VA,SUFFOLK,Plainsman,K-STATE,PLAINSMAN,17,Unknown,OP
2004,VAS,VA,SUFFOLK,KS2427,K-STATE,KS2427,8,Unknown,OP
2004,VAS,VA,SUFFOLK,KS7436,K-STATE,KS7436,36,Unknown,OP
2004,VAS,VA,SUFFOLK,Ceres,NPZ,CERES,35,Unknown,OP
2004,VAS,VA,SUFFOLK,Viking,MONSANTO,DKW13-54,43,Unknown,OP
2004,VAS,VA,SUFFOLK,Banjo,NPZ,BANJO,52,Unknown,H
2004,VAS,VA,SUFFOLK,Titan,MONSANTO,DKW13-62,38,Unknown,OP
2004,VAS,VA,SUFFOLK,KS8367,K-STATE,KS8367,22,Unknown,OP
2004,VAS,VA,SUFFOLK,Wichita,SW,SW 013121,50,Unknown,OP
2004,VAS,VA,SUFFOLK,Casino,SW,CASINO,31,Unknown,OP
2004,VAS,VA,SUFFOLK,Rasmus,NPZ,RASMUS,42,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC92007-2,UARK,ARC92007-2,41,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC91019-50-E2,UARK,ARC91019-50-E2,43,Unknown,OP
2004,VAS,VA,SUFFOLK,Talent,K-STATE,SUMNER,44,Unknown,OP
2004,VAS,VA,SUFFOLK,VSX-2,SW,SW 013022,60,Unknown,OP
2004,VAS,VA,SUFFOLK,Wotan,SW,SW 013173,39,Unknown,OP
2004,VAS,VA,SUFFOLK,Kiowa,K-STATE,KIOWA,39,Unknown,OP
2004,VAS,VA,SUFFOLK,ARC92004-1,UARK,ARC92004-1,38,Unknown,OP
2004,VAS,VA,SUFFOLK,Kronos,NPZ,KRONOS,52,Unknown,H
2004,VAS,VA,SUFFOLK,Maestro,NPZ,MAESTRO,41,Unknown,H
2004,VAS,VA,SUFFOLK,Abilene,K-STATE,ABILENE,45,Unknown,OP
2004,VAS,VA,SUFFOLK,KS9124,K-STATE,KS9124,41,Unknown,OP
2004,VAS,VA,SUFFOLK,KS9183,K-STATE,KS9183,28,Unknown,OP
2004,VAS,VA,SUFFOLK,Virginia,MONSANTO,DKW13-86,58,Unknown,OP
2004,ILB,IL,BELLEVILLE,Viking,MONSANTO,DKW13-54,68,Unknown,OP
2004,ILB,IL,BELLEVILLE,Jetton,NPZ,JETTON,70,Unknown,OP
2004,ILB,IL,BELLEVILLE,Abilene,K-STATE,ABILENE,57,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kronos,NPZ,KRONOS,53,Unknown,H
2004,ILB,IL,BELLEVILLE,KS7436,K-STATE,KS7436,55,Unknown,OP
2004,ILB,IL,BELLEVILLE,Virginia,MONSANTO,DKW13-86,56,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC92004-1,UARK,ARC92004-1,64,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS8367,K-STATE,KS8367,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,Casino,SW,CASINO,39,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC90016-PR377,UARK,ARC90016-PR377,55,Unknown,OP
2004,ILB,IL,BELLEVILLE,Titan,MONSANTO,DKW13-62,55,Unknown,OP
2004,ILB,IL,BELLEVILLE,Maestro,NPZ,MAESTRO,62,Unknown,H
2004,ILB,IL,BELLEVILLE,KS9183,K-STATE,KS9183,53,Unknown,OP
2004,ILB,IL,BELLEVILLE,Ceres,NPZ,CERES,48,Unknown,OP
2004,ILB,IL,BELLEVILLE,VSX-2,SW,SW 013022,61,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS9124,K-STATE,KS9124,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,Wotan,SW,SW 013173,58,Unknown,OP
2004,ILB,IL,BELLEVILLE,Wichita,SW,SW 013121,61,Unknown,OP
2004,ILB,IL,BELLEVILLE,Plainsman,K-STATE,PLAINSMAN,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS2427,K-STATE,KS2427,41,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC91019-50-E2,UARK,ARC91019-50-E2,58,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kiowa,K-STATE,KIOWA,55,Unknown,OP
2004,ILB,IL,BELLEVILLE,Rasmus,NPZ,RASMUS,61,Unknown,OP
2004,ILB,IL,BELLEVILLE,Talent,K-STATE,SUMNER,69,Unknown,OP
2004,ILB,IL,BELLEVILLE,Banjo,NPZ,BANJO,71,Unknown,H
2004,ILB,IL,BELLEVILLE,ARC92007-2,UARK,ARC92007-2,51,Unknown,OP
2004,ILB,IL,BELLEVILLE,Plainsman,K-STATE,PLAINSMAN,71,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS2427,K-STATE,KS2427,38,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS9183,K-STATE,KS9183,58,Unknown,OP
2004,ILB,IL,BELLEVILLE,Ceres,NPZ,CERES,45,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC92004-1,UARK,ARC92004-1,59,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS9124,K-STATE,KS9124,60,Unknown,OP
2004,ILB,IL,BELLEVILLE,Virginia,MONSANTO,DKW13-86,66,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC92007-2,UARK,ARC92007-2,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,VSX-2,SW,SW 013022,60,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC90016-PR377,UARK,ARC90016-PR377,47,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kronos,NPZ,KRONOS,51,Unknown,H
2004,ILB,IL,BELLEVILLE,Maestro,NPZ,MAESTRO,37,Unknown,H
2004,ILB,IL,BELLEVILLE,Casino,SW,CASINO,44,Unknown,OP
2004,ILB,IL,BELLEVILLE,Abilene,K-STATE,ABILENE,31,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC91019-50-E2,UARK,ARC91019-50-E2,34,Unknown,OP
2004,ILB,IL,BELLEVILLE,Jetton,NPZ,JETTON,65,Unknown,OP
2004,ILB,IL,BELLEVILLE,Talent,K-STATE,SUMNER,65,Unknown,OP
2004,ILB,IL,BELLEVILLE,Wotan,SW,SW 013173,45,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kiowa,K-STATE,KIOWA,60,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS8367,K-STATE,KS8367,57,Unknown,OP
2004,ILB,IL,BELLEVILLE,Rasmus,NPZ,RASMUS,63,Unknown,OP
2004,ILB,IL,BELLEVILLE,Wichita,SW,SW 013121,44,Unknown,OP
2004,ILB,IL,BELLEVILLE,Viking,MONSANTO,DKW13-54,37,Unknown,OP
2004,ILB,IL,BELLEVILLE,Banjo,NPZ,BANJO,64,Unknown,H
2004,ILB,IL,BELLEVILLE,KS7436,K-STATE,KS7436,47,Unknown,OP
2004,ILB,IL,BELLEVILLE,Titan,MONSANTO,DKW13-62,57,Unknown,OP
2004,ILB,IL,BELLEVILLE,Talent,K-STATE,SUMNER,61,Unknown,OP
2004,ILB,IL,BELLEVILLE,Jetton,NPZ,JETTON,72,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS2427,K-STATE,KS2427,49,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC91019-50-E2,UARK,ARC91019-50-E2,49,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC92004-1,UARK,ARC92004-1,56,Unknown,OP
2004,ILB,IL,BELLEVILLE,Casino,SW,CASINO,54,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kronos,NPZ,KRONOS,59,Unknown,H
2004,ILB,IL,BELLEVILLE,ARC92007-2,UARK,ARC92007-2,53,Unknown,OP
2004,ILB,IL,BELLEVILLE,VSX-2,SW,SW 013022,63,Unknown,OP
2004,ILB,IL,BELLEVILLE,Plainsman,K-STATE,PLAINSMAN,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,Viking,MONSANTO,DKW13-54,24,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS9124,K-STATE,KS9124,54,Unknown,OP
2004,ILB,IL,BELLEVILLE,Kiowa,K-STATE,KIOWA,65,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS7436,K-STATE,KS7436,58,Unknown,OP
2004,ILB,IL,BELLEVILLE,Ceres,NPZ,CERES,59,Unknown,OP
2004,ILB,IL,BELLEVILLE,Maestro,NPZ,MAESTRO,39,Unknown,H
2004,ILB,IL,BELLEVILLE,Wotan,SW,SW 013173,33,Unknown,OP
2004,ILB,IL,BELLEVILLE,Abilene,K-STATE,ABILENE,52,Unknown,OP
2004,ILB,IL,BELLEVILLE,ARC90016-PR377,UARK,ARC90016-PR377,51,Unknown,OP
2004,ILB,IL,BELLEVILLE,Banjo,NPZ,BANJO,56,Unknown,H
2004,ILB,IL,BELLEVILLE,KS8367,K-STATE,KS8367,49,Unknown,OP
2004,ILB,IL,BELLEVILLE,KS9183,K-STATE,KS9183,60,Unknown,OP
2004,ILB,IL,BELLEVILLE,Virginia,MONSANTO,DKW13-86,75,Unknown,OP
2004,ILB,IL,BELLEVILLE,Wichita,SW,SW 013121,56,Unknown,OP
2004,ILB,IL,BELLEVILLE,Titan,MONSANTO,DKW13-62,62,Unknown,OP
2004,ILB,IL,BELLEVILLE,Rasmus,NPZ,RASMUS,70,Unknown,OP
2004,ILC,IL,CARBONDALE,Wichita,SW,SW 013121,40,Unknown,OP
2004,ILC,IL,CARBONDALE,Kronos,NPZ,KRONOS,18,Unknown,H
2004,ILC,IL,CARBONDALE,KS7436,K-STATE,KS7436,25,Unknown,OP
2004,ILC,IL,CARBONDALE,Virginia,MONSANTO,DKW13-86,21,Unknown,OP
2004,ILC,IL,CARBONDALE,Viking,MONSANTO,DKW13-54,35,Unknown,OP
2004,ILC,IL,CARBONDALE,Banjo,NPZ,BANJO,47,Unknown,H
2004,ILC,IL,CARBONDALE,VSX-2,SW,SW 013022,35,Unknown,OP
2004,ILC,IL,CARBONDALE,Jetton,NPZ,JETTON,37,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC91019-50-E2,UARK,ARC91019-50-E2,36,Unknown,OP
2004,ILC,IL,CARBONDALE,KS9124,K-STATE,KS9124,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Maestro,NPZ,MAESTRO,19,Unknown,H
2004,ILC,IL,CARBONDALE,KS8367,K-STATE,KS8367,39,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92007-2,UARK,ARC92007-2,24,Unknown,OP
2004,ILC,IL,CARBONDALE,Abilene,K-STATE,ABILENE,35,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92004-1,UARK,ARC92004-1,37,Unknown,OP
2004,ILC,IL,CARBONDALE,Ceres,NPZ,CERES,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Casino,SW,CASINO,40,Unknown,OP
2004,ILC,IL,CARBONDALE,Kiowa,K-STATE,KIOWA,44,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC90016-PR377,UARK,ARC90016-PR377,35,Unknown,OP
2004,ILC,IL,CARBONDALE,Talent,K-STATE,SUMNER,41,Unknown,OP
2004,ILC,IL,CARBONDALE,KS2427,K-STATE,KS2427,39,Unknown,OP
2004,ILC,IL,CARBONDALE,KS9183,K-STATE,KS9183,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Plainsman,K-STATE,PLAINSMAN,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Titan,MONSANTO,DKW13-62,52,Unknown,OP
2004,ILC,IL,CARBONDALE,Wotan,SW,SW 013173,48,Unknown,OP
2004,ILC,IL,CARBONDALE,Rasmus,NPZ,RASMUS,52,Unknown,OP
2004,ILC,IL,CARBONDALE,Titan,MONSANTO,DKW13-62,58,Unknown,OP
2004,ILC,IL,CARBONDALE,Casino,SW,CASINO,42,Unknown,OP
2004,ILC,IL,CARBONDALE,Kiowa,K-STATE,KIOWA,58,Unknown,OP
2004,ILC,IL,CARBONDALE,Ceres,NPZ,CERES,56,Unknown,OP
2004,ILC,IL,CARBONDALE,Maestro,NPZ,MAESTRO,59,Unknown,H
2004,ILC,IL,CARBONDALE,VSX-2,SW,SW 013022,53,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC90016-PR377,UARK,ARC90016-PR377,62,Unknown,OP
2004,ILC,IL,CARBONDALE,Viking,MONSANTO,DKW13-54,50,Unknown,OP
2004,ILC,IL,CARBONDALE,Jetton,NPZ,JETTON,51,Unknown,OP
2004,ILC,IL,CARBONDALE,KS8367,K-STATE,KS8367,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Virginia,MONSANTO,DKW13-86,52,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92007-2,UARK,ARC92007-2,43,Unknown,OP
2004,ILC,IL,CARBONDALE,KS7436,K-STATE,KS7436,40,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92004-1,UARK,ARC92004-1,25,Unknown,OP
2004,ILC,IL,CARBONDALE,KS9124,K-STATE,KS9124,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Abilene,K-STATE,ABILENE,32,Unknown,OP
2004,ILC,IL,CARBONDALE,Plainsman,K-STATE,PLAINSMAN,31,Unknown,OP
2004,ILC,IL,CARBONDALE,Wotan,SW,SW 013173,17,Unknown,OP
2004,ILC,IL,CARBONDALE,Rasmus,NPZ,RASMUS,37,Unknown,OP
2004,ILC,IL,CARBONDALE,Kronos,NPZ,KRONOS,32,Unknown,H
2004,ILC,IL,CARBONDALE,ARC91019-50-E2,UARK,ARC91019-50-E2,29,Unknown,OP
2004,ILC,IL,CARBONDALE,KS2427,K-STATE,KS2427,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Talent,K-STATE,SUMNER,52,Unknown,OP
2004,ILC,IL,CARBONDALE,Wichita,SW,SW 013121,49,Unknown,OP
2004,ILC,IL,CARBONDALE,KS9183,K-STATE,KS9183,59,Unknown,OP
2004,ILC,IL,CARBONDALE,Banjo,NPZ,BANJO,66,Unknown,H
2004,ILC,IL,CARBONDALE,KS9124,K-STATE,KS9124,57,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92007-2,UARK,ARC92007-2,47,Unknown,OP
2004,ILC,IL,CARBONDALE,Maestro,NPZ,MAESTRO,48,Unknown,H
2004,ILC,IL,CARBONDALE,VSX-2,SW,SW 013022,54,Unknown,OP
2004,ILC,IL,CARBONDALE,Jetton,NPZ,JETTON,48,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC92004-1,UARK,ARC92004-1,45,Unknown,OP
2004,ILC,IL,CARBONDALE,Rasmus,NPZ,RASMUS,51,Unknown,OP
2004,ILC,IL,CARBONDALE,KS9183,K-STATE,KS9183,47,Unknown,OP
2004,ILC,IL,CARBONDALE,KS2427,K-STATE,KS2427,37,Unknown,OP
2004,ILC,IL,CARBONDALE,KS8367,K-STATE,KS8367,44,Unknown,OP
2004,ILC,IL,CARBONDALE,Plainsman,K-STATE,PLAINSMAN,52,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC90016-PR377,UARK,ARC90016-PR377,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Ceres,NPZ,CERES,42,Unknown,OP
2004,ILC,IL,CARBONDALE,Abilene,K-STATE,ABILENE,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Wichita,SW,SW 013121,42,Unknown,OP
2004,ILC,IL,CARBONDALE,Banjo,NPZ,BANJO,63,Unknown,H
2004,ILC,IL,CARBONDALE,Viking,MONSANTO,DKW13-54,47,Unknown,OP
2004,ILC,IL,CARBONDALE,Kiowa,K-STATE,KIOWA,61,Unknown,OP
2004,ILC,IL,CARBONDALE,KS7436,K-STATE,KS7436,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Casino,SW,CASINO,49,Unknown,OP
2004,ILC,IL,CARBONDALE,Kronos,NPZ,KRONOS,60,Unknown,H
2004,ILC,IL,CARBONDALE,Virginia,MONSANTO,DKW13-86,46,Unknown,OP
2004,ILC,IL,CARBONDALE,Wotan,SW,SW 013173,53,Unknown,OP
2004,ILC,IL,CARBONDALE,Titan,MONSANTO,DKW13-62,52,Unknown,OP
2004,ILC,IL,CARBONDALE,Talent,K-STATE,SUMNER,46,Unknown,OP
2004,ILC,IL,CARBONDALE,ARC91019-50-E2,UARK,ARC91019-50-E2,44,Unknown,OP
2004,MOC,MO,COLUMBIA,KS7436,K-STATE,KS7436,33,Unknown,OP
2004,MOC,MO,COLUMBIA,SW 013173,SW,SW 013173,27,Unknown,OP
2004,MOC,MO,COLUMBIA,Plainsman,K-STATE,PLAINSMAN,18,Unknown,OP
2004,MOC,MO,COLUMBIA,Jetton,NPZ,JETTON,30,Unknown,OP
2004,MOC,MO,COLUMBIA,KS9183,K-STATE,KS9183,33,Unknown,OP
2004,MOC,MO,COLUMBIA,SW 013154,MONSANTO,DKW13-54,17,Unknown,OP
2004,MOC,MO,COLUMBIA,Titan,NPZ,TITAN,23,Unknown,H
2004,MOC,MO,COLUMBIA,Wotan,?,WOTAN,21,Unknown,?
2004,MOC,MO,COLUMBIA,Ceres,NPZ,CERES,22,Unknown,OP
2004,MOC,MO,COLUMBIA,SW 013186,MONSANTO,DKW13-86,13,Unknown,OP
2004,MOC,MO,COLUMBIA,Kiowa,K-STATE,KIOWA,30,Unknown,OP
2004,MOC,MO,COLUMBIA,KS8367,K-STATE,KS8367,19,Unknown,OP
2004,MOC,MO,COLUMBIA,ARC91019-50-E2,UARK,ARC91019-50-E2,17,Unknown,OP
2004,MOC,MO,COLUMBIA,Sumner,K-STATE,SUMNER,21,Unknown,OP
2004,MOC,MO,COLUMBIA,Viking,NPZ,VIKING,14,Unknown,H
2004,MOC,MO,COLUMBIA,SW 013253,SW,SW 013253,15,Unknown,OP
2004,MOC,MO,COLUMBIA,SW 013022,SW,SW 013022,14,Unknown,OP
2004,MOC,MO,COLUMBIA,SW 013062,MONSANTO,DKW13-62,13,Unknown,OP
2004,MOC,MO,COLUMBIA,VSX-2,VSU,VSX-2,31,Unknown,OP
2004,MOC,MO,COLUMBIA,Abilene,K-STATE,ABILENE,28,Unknown,OP
2004,MOC,MO,COLUMBIA,Talent,NPZ,TALENT,17,Unknown,H
2004,MOC,MO,COLUMBIA,Maestro,NPZ,MAESTRO,15,Unknown,H
2004,MOC,MO,COLUMBIA,SW 013121,SW,SW 013121,9,Unknown,OP
2004,MOC,MO,COLUMBIA,Rasmus,NPZ,RASMUS,22,Unknown,OP
2004,MOC,MO,COLUMBIA,ARC92007-2,UARK,ARC92007-2,21,Unknown,OP
2004,MOC,MO,COLUMBIA,KS9124,K-STATE,KS9124,28,Unknown,OP
