YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME
1992,BRD,KS,BROWN,WILLCROSS,92A,1137,46,Dryland
1992,BRD,KS,BROWN,WILDCAT,GDI,1136,43,Dryland
1992,BRD,KS,BROWN,STINE,4350,1130,46,Dryland
1992,BRD,KS,BROWN,STAR,GALAXY,1128,44,Dryland
1992,BRD,KS,BROWN,STAR,3058,1127,40,Dryland
1992,BRD,KS,BROWN,OHLDE,3374,1119,39,Dryland
1992,BRD,KS,BROWN,OHLDE,3272,1118,35,Dryland
1992,BRD,KS,BROWN,MIDWEST,G 3870,1114,44,Dryland
1992,BRD,KS,BROWN,MIDWEST,G 3550,1113,42,Dryland
1992,BRD,KS,BROWN,MIDWEST,92340 EXP,1112,37,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1210,1141,36,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,COOLIDGE,1108,40,Dryland
1992,BRD,KS,BROWN,ICI,D371,1100,42,Dryland
1992,BRD,KS,BROWN,HYPERFORMER,HSC 398,1099,44,Dryland
1992,BRD,KS,BROWN,HYPERFORMER,HSC 339,1098,39,Dryland
1992,BRD,KS,BROWN,HAMON,392,1094,41,Dryland
1992,BRD,KS,BROWN,GOLDEN HARVEST,H-1353,1090,46,Dryland
1992,BRD,KS,BROWN,FONTANELLE,6100,1089,46,Dryland
1992,BRD,KS,BROWN,FONTANELLE,5621,1088,39,Dryland
1992,BRD,KS,BROWN,DELTAPINE,DP3375,1087,41,Dryland
1992,BRD,KS,BROWN,DEKALB,CX404,1086,47,Dryland
1992,BRD,KS,BROWN,COOP,444,1085,40,Dryland
1992,BRD,KS,BROWN,ASGROW,A3431,1082,40,Dryland
1992,BRD,KS,BROWN,ASGROW,A3237,1081,37,Dryland
1992,BRD,KS,BROWN,PUBLIC,EDISON,1079,41,Dryland
1992,BRD,KS,BROWN,MCCURDY,393,1106,40,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1212,1142,47,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1213,1143,45,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,ESSEX,56,42,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,KUNITZ,984,36,Dryland
1992,CKD,KS,CHEROKEE,MIDLAND,8410,976,49,Dryland
1992,CKD,KS,CHEROKEE,NC+,4A46,973,45,Dryland
1992,CKD,KS,CHEROKEE,DELTAPINE,DP3456,965,45,Dryland
1992,CKD,KS,CHEROKEE,TERRA,TORCH,957,43,Dryland
1992,CKD,KS,CHEROKEE,MERSCHMAN,ROOSEVELT,925,47,Dryland
1992,CKD,KS,CHEROKEE,MERSCHMAN,EISENHOWER II,924,48,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,FLYER,892,42,Dryland
1992,CKD,KS,CHEROKEE,NORTHRUP KING,S42-50,880,46,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,RESNIK,825,36,Dryland
1992,CKD,KS,CHEROKEE,PIONEER,9531,820,50,Dryland
1992,CKD,KS,CHEROKEE,PIONEER,9442,808,42,Dryland
1992,CKD,KS,CHEROKEE,OHLDE,4510,807,50,Dryland
1992,CKD,KS,CHEROKEE,DELANGE,DS 455,798,41,Dryland
1992,CKD,KS,CHEROKEE,TERRA,CYCLE,792,42,Dryland
1992,CKD,KS,CHEROKEE,DELANGE,DS 390,740,39,Dryland
1992,CKD,KS,CHEROKEE,TERRA,COMPETITOR,726,48,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,KS4390,718,43,Dryland
1992,CKD,KS,CHEROKEE,NORTHRUP KING,S44-77,687,44,Dryland
1992,CKD,KS,CHEROKEE,MERSCHMAN,ATLANTA II,681,45,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,STAFFORD,652,46,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,HUTCHESON,616,45,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,SHERMAN,614,42,Dryland
1992,CKD,KS,CHEROKEE,DEKALB,CX415,552,44,Dryland
1992,CKD,KS,CHEROKEE,MERSCHMAN,DALLAS,350,54,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,BAY,329,50,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,WILLIAMS 82,306,38,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,CRAWFORD,108,46,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,FORREST,57,48,Dryland
1992,BRD,KS,BROWN,PUBLIC,FAYETTE,1078,39,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,AVERY,985,44,Dryland
1992,BRD,KS,BROWN,PUBLIC,DELSOY 4900,1076,32,Dryland
1992,BRD,KS,BROWN,PUBLIC,LINFORD,1074,37,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,EISENHOWER II,924,42,Dryland
1992,BRD,KS,BROWN,GOLDEN HARVEST,H-1308,909,31,Dryland
1992,BRD,KS,BROWN,PUBLIC,FLYER,892,43,Dryland
1992,BRD,KS,BROWN,PIONEER,9411,883,47,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S42-50,880,49,Dryland
1992,BRD,KS,BROWN,STINE,3090,868,40,Dryland
1992,BRD,KS,BROWN,OHLDE,3650,852,41,Dryland
1992,BRD,KS,BROWN,GOLDEN HARVEST,H-1355,840,38,Dryland
1992,BRD,KS,BROWN,PUBLIC,RESNIK,825,37,Dryland
1992,BRD,KS,BROWN,STAR,BUCHANAN,771,40,Dryland
1992,BRD,KS,BROWN,PIONEER,9391,770,42,Dryland
1992,BRD,KS,BROWN,MIDLAND,8340,768,40,Dryland
1992,BRD,KS,BROWN,OHLDE,3000,762,37,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,ROOSEVELT,925,38,Dryland
1992,BRD,KS,BROWN,OHLDE,3710,761,39,Dryland
1992,BRD,KS,BROWN,LEWIS,367,755,39,Dryland
1992,BRD,KS,BROWN,HOEGEMEYER,395,749,39,Dryland
1992,BRD,KS,BROWN,FONTANELLE,5999,742,40,Dryland
1992,BRD,KS,BROWN,PUBLIC,KS4390,718,44,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S44-77,687,46,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,ATLANTA II,681,48,Dryland
1992,BRD,KS,BROWN,ASGROW,A3935,662,46,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,WASHINGTON VI,636,40,Dryland
1992,BRD,KS,BROWN,DEKALB,CX366,625,39,Dryland
1992,BRD,KS,BROWN,PUBLIC,SHERMAN,614,44,Dryland
1992,BRD,KS,BROWN,DEKALB,CX415,552,48,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S42-40,496,42,Dryland
1992,BRD,KS,BROWN,PUBLIC,WILLIAMS 82,306,42,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S36-36,760,41,Dryland
1992,BRD,KS,BROWN,PIONEER,9381,941,39,Dryland
1992,BRD,KS,BROWN,STAR,EXPRESS,946,42,Dryland
1992,BRD,KS,BROWN,MIDLAND,8410,976,49,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1191,1071,47,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1190,1070,43,Dryland
1992,BRD,KS,BROWN,PUBLIC,CORSICA,1069,39,Dryland
1992,BRD,KS,BROWN,PUBLIC,DELSOY 4210,1067,43,Dryland
1992,BRD,KS,BROWN,PUBLIC,K1164,1066,42,Dryland
1992,BRD,KS,BROWN,PUBLIC,KENWOOD,1063,37,Dryland
1992,BRD,KS,BROWN,OHLDE,4040,1054,50,Dryland
1992,BRD,KS,BROWN,MERSCHMAN,NORFOLK,1048,49,Dryland
1992,BRD,KS,BROWN,LEWIS,409,1046,49,Dryland
1992,BRD,KS,BROWN,HOEGEMEYER,401,1044,51,Dryland
1992,BRD,KS,BROWN,GOLDEN HARVEST,H-1407,1043,50,Dryland
1992,BRD,KS,BROWN,DIAMOND,SC400,1042,49,Dryland
1992,BRD,KS,BROWN,WILLCROSS,90,1040,42,Dryland
1992,BRD,KS,BROWN,TAYLOR,399,1037,46,Dryland
1992,BRD,KS,BROWN,STINE,3240,1035,40,Dryland
1992,BRD,KS,BROWN,PIONEER,9392,1031,40,Dryland
1992,BRD,KS,BROWN,OHLDE,3500,1023,41,Dryland
1992,BRD,KS,BROWN,OHLDE,3750A,1022,41,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S39-11,1020,43,Dryland
1992,BRD,KS,BROWN,NECO,1051N,1019,39,Dryland
1992,BRD,KS,BROWN,NECO,7392,1018,44,Dryland
1992,BRD,KS,BROWN,HYPERFORMER,HSC 317,1016,38,Dryland
1992,BRD,KS,BROWN,HYPERFORMER,HSC 355,1015,40,Dryland
1992,BRD,KS,BROWN,HOEGEMEYER,368,1012,35,Dryland
1992,FRD,KS,FRANKLIN,NECO,7392,1018,49,Dryland
1992,BRD,KS,BROWN,DIAMOND,SC357,1004,42,Dryland
1992,BRD,KS,BROWN,COOP,455,1001,41,Dryland
1992,BRD,KS,BROWN,NORTHRUP KING,S29-39,996,43,Dryland
1992,BRD,KS,BROWN,PUBLIC,KUNITZ,984,39,Dryland
1992,BRD,KS,BROWN,PUBLIC,DELSOY 4500,1075,42,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,KS5292,987,49,Dryland
1992,BRD,KS,BROWN,HAMON,490,1011,40,Dryland
1992,CKD,KS,CHEROKEE,NECO,7392,1018,55,Dryland
1992,FRD,KS,FRANKLIN,NORTHRUP KING,S44-77,687,43,Dryland
1992,FRD,KS,FRANKLIN,MERSCHMAN,ATLANTA II,681,49,Dryland
1992,FRD,KS,FRANKLIN,ASGROW,A3935,662,46,Dryland
1992,FRD,KS,FRANKLIN,STINE,3790,658,44,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,STAFFORD,652,44,Dryland
1992,FRD,KS,FRANKLIN,MERSCHMAN,WASHINGTON VI,636,47,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,HUTCHESON,616,34,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,SHERMAN,614,47,Dryland
1992,FRD,KS,FRANKLIN,DEKALB,CX415,552,46,Dryland
1992,FRD,KS,FRANKLIN,MERSCHMAN,DALLAS,350,46,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,BAY,329,38,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,WILLIAMS 82,306,41,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,CRAWFORD,108,40,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,KS4390,718,42,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,FORREST,57,32,Dryland
1992,FNI,KS,FINNEY,PUBLIC,K1210,1141,41,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,K1200,1140,26,Irrigated
1992,FNI,KS,FINNEY,STAR,GALAXY,1128,42,Irrigated
1992,FNI,KS,FINNEY,STAR,83058,1127,44,Irrigated
1992,FNI,KS,FINNEY,OHLDE,EX816 EXP,1122,49,Irrigated
1992,FNI,KS,FINNEY,OHLDE,3374,1119,45,Irrigated
1992,FNI,KS,FINNEY,OHLDE,3272,1118,49,Irrigated
1992,FNI,KS,FINNEY,ICI,D371,1100,27,Irrigated
1992,FNI,KS,FINNEY,GOLDEN HARVEST,H-1353,1090,40,Irrigated
1992,FNI,KS,FINNEY,DEKALB,CX404,1086,46,Irrigated
1992,FNI,KS,FINNEY,COOP,444,1085,27,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,EDISON,1079,31,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,K1190,1070,48,Irrigated
1992,FRD,KS,FRANKLIN,PUBLIC,ESSEX,56,36,Dryland
1992,FRD,KS,FRANKLIN,TERRA,COMPETITOR,726,46,Dryland
1992,FRD,KS,FRANKLIN,DELANGE,DS 390,740,49,Dryland
1992,FRD,KS,FRANKLIN,FONTANELLE,5999,742,46,Dryland
1992,CKD,KS,CHEROKEE,NC+,3A63,1017,39,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,KS5292,987,40,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,AVERY,985,37,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,KUNITZ,984,38,Dryland
1992,FRD,KS,FRANKLIN,MIDLAND,8410,976,50,Dryland
1992,FRD,KS,FRANKLIN,NC+,4A46,973,44,Dryland
1992,FRD,KS,FRANKLIN,DELTAPINE,DP3456,965,48,Dryland
1992,FRD,KS,FRANKLIN,TRIUMPH,T 387,958,44,Dryland
1992,FRD,KS,FRANKLIN,TERRA,TORCH,957,47,Dryland
1992,FRD,KS,FRANKLIN,STAR,EXPRESS,946,43,Dryland
1992,FRD,KS,FRANKLIN,PIONEER,9381,941,45,Dryland
1992,FRD,KS,FRANKLIN,MIDLAND,8370,935,45,Dryland
1992,FRD,KS,FRANKLIN,NC+,3A81,926,46,Dryland
1992,FRD,KS,FRANKLIN,MERSCHMAN,ROOSEVELT,925,49,Dryland
1992,FRD,KS,FRANKLIN,MERSCHMAN,EISENHOWER II,924,49,Dryland
1992,FRD,KS,FRANKLIN,PUBLIC,FLYER,892,46,Dryland
1992,FRD,KS,FRANKLIN,PIONEER,9411,883,45,Dryland
1992,FRD,KS,FRANKLIN,NORTHRUP KING,S42-50,880,48,Dryland
1992,FRD,KS,FRANKLIN,OHLDE,3650,852,46,Dryland
1992,FRD,KS,FRANKLIN,PIONEER,9442,808,44,Dryland
1992,FRD,KS,FRANKLIN,OHLDE,4510,807,52,Dryland
1992,FRD,KS,FRANKLIN,DELANGE,DS 455,798,45,Dryland
1992,FRD,KS,FRANKLIN,TERRA,CYCLE,792,46,Dryland
1992,FRD,KS,FRANKLIN,STAR,BUCHANAN,771,40,Dryland
1992,FRD,KS,FRANKLIN,PIONEER,9391,770,43,Dryland
1992,FRD,KS,FRANKLIN,MIDLAND,8340,768,40,Dryland
1992,FRD,KS,FRANKLIN,OHLDE,3000,762,41,Dryland
1992,FRD,KS,FRANKLIN,OHLDE,3710,761,47,Dryland
1992,FRD,KS,FRANKLIN,HOEGEMEYER,395,749,46,Dryland
1992,FNI,KS,FINNEY,PUBLIC,CORSICA,1069,37,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,K1164,1066,35,Irrigated
1992,FRD,KS,FRANKLIN,PUBLIC,RESNIK,825,42,Dryland
1992,FNI,KS,FINNEY,OHLDE,4040,1054,52,Irrigated
1992,CKD,KS,CHEROKEE,STINE,5310,1132,44,Dryland
1992,CKD,KS,CHEROKEE,STINE,4390,1131,53,Dryland
1992,CKD,KS,CHEROKEE,PIONEER,9551,1126,50,Dryland
1992,CKD,KS,CHEROKEE,NC+,X515,1125,51,Dryland
1992,CKD,KS,CHEROKEE,NC+,5H61,1116,51,Dryland
1992,CKD,KS,CHEROKEE,JACQUES,J-467,1103,50,Dryland
1992,CKD,KS,CHEROKEE,JACQUES,J-445,1102,42,Dryland
1992,CKD,KS,CHEROKEE,DEKALB,CX404,1086,50,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,EDISON,1079,41,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,FAYETTE,1078,41,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,RHODES,1077,47,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,DELSOY 4900,1076,46,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,DELSOY 4500,1075,45,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,LINFORD,1074,42,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1192,1073,47,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1170,1072,47,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1191,1071,47,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1190,1070,47,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,MANOKIN,1068,50,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,DELSOY 4210,1067,44,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1164,1066,45,Dryland
1992,CKD,KS,CHEROKEE,PIONEER,9521,1061,52,Dryland
1992,CKD,KS,CHEROKEE,OHLDE,5850,1059,40,Dryland
1992,CKD,KS,CHEROKEE,NC+,4A10,1049,49,Dryland
1992,CKD,KS,CHEROKEE,MERSCHMAN,NORFOLK,1048,48,Dryland
1992,CKD,KS,CHEROKEE,DIAMOND,SC400,1042,51,Dryland
1992,CKD,KS,CHEROKEE,WILLCROSS,90,1040,43,Dryland
1992,FNI,KS,FINNEY,PUBLIC,KENWOOD,1063,16,Irrigated
1992,CKD,KS,CHEROKEE,TERRA,TR390SCN,1039,41,Dryland
1992,CKD,KS,CHEROKEE,TERRA,TS402,1134,50,Dryland
1992,CKD,KS,CHEROKEE,WILLCROSS,92A,1137,50,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,CORSICA,1069,42,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1200,1140,42,Dryland
1992,FNI,KS,FINNEY,GOLDEN HARVEST,H-1407,1043,47,Irrigated
1992,FNI,KS,FINNEY,HOEGEMEYER,401,1044,48,Irrigated
1992,CKD,KS,CHEROKEE,WILLCROSS,92B,1138,49,Dryland
1992,FNI,KS,FINNEY,DIAMOND,SC400,1042,50,Irrigated
1992,FNI,KS,FINNEY,PIONEER,9392,1031,48,Irrigated
1992,FNI,KS,FINNEY,OHLDE,3750A,1022,43,Irrigated
1992,FNI,KS,FINNEY,COOP,455,1001,28,Irrigated
1992,FNI,KS,FINNEY,DELTAPINE,DP3456,965,51,Irrigated
1992,FNI,KS,FINNEY,PIONEER,9381,941,33,Irrigated
1992,FNI,KS,FINNEY,PIONEER,9341,939,43,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,FLYER,892,47,Irrigated
1992,FNI,KS,FINNEY,NORTHRUP KING,S42-50,880,30,Irrigated
1992,FNI,KS,FINNEY,GOLDEN HARVEST,H-1355,840,41,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,RESNIK,825,36,Irrigated
1992,FNI,KS,FINNEY,DEKALB,CX458,797,54,Irrigated
1992,FNI,KS,FINNEY,STAR,EXPRESS,946,18,Irrigated
1992,FNI,KS,FINNEY,HOEGEMEYER,395,749,44,Irrigated
1992,CKD,KS,CHEROKEE,PUBLIC,K1212,1142,48,Dryland
1992,FNI,KS,FINNEY,NORTHRUP KING,S36-36,760,31,Irrigated
1992,CKD,KS,CHEROKEE,PUBLIC,K1216,1144,44,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,K1218,1145,56,Dryland
1992,CKD,KS,CHEROKEE,PUBLIC,HARTWIG,1146,45,Dryland
1992,FNI,KS,FINNEY,NORTHRUP KING,S42-40,496,46,Irrigated
1992,CKD,KS,CHEROKEE,PUBLIC,K1210,1141,38,Dryland
1992,FNI,KS,FINNEY,PUBLIC,WILLIAMS 82,306,34,Irrigated
1992,FNI,KS,FINNEY,STINE,3790,658,46,Irrigated
1992,FNI,KS,FINNEY,PUBLIC,KS4390,718,43,Irrigated
1992,FNI,KS,FINNEY,DEKALB,CX415,552,46,Irrigated
1992,CKD,KS,CHEROKEE,PUBLIC,K1213,1143,49,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,WILLIAMS 82,306,51,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1233,1227,35,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1231,1226,32,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1235,1228,31,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1236,1229,36,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1226,1225,31,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1232,1223,30,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1237,1230,34,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,FLYER,892,56,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,KS4390,718,59,Dryland
1993,RPD,KS,REPUBLIC,MIDLAND,8340,768,59,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,RESNIK,825,55,Dryland
1993,RPD,KS,REPUBLIC,PIONEER,9341,939,61,Dryland
1993,RPD,KS,REPUBLIC,STAR,EXPRESS,946,54,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1230,1222,35,Dryland
1993,RPD,KS,REPUBLIC,MIDLAND,8410,976,59,Dryland
1993,RPD,KS,REPUBLIC,NORTHRUP KING,S29-39,996,58,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1164,1066,60,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,KENWOOD,1063,55,Dryland
1993,RPD,KS,REPUBLIC,NORTHRUP KING,S44-77,687,52,Dryland
1993,HVD,KS,HARVEY,DELTAPINE,DPX3478 EXP,1192,33,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1164,1066,32,Dryland
1993,HVD,KS,HARVEY,PIONEER,9393,1179,31,Dryland
1993,HVD,KS,HARVEY,PIONEER,9391,770,34,Dryland
1993,HVD,KS,HARVEY,MIDLAND,8340,768,33,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,CORSICA,1069,56,Dryland
1993,HVD,KS,HARVEY,DELANGE,DS 455,798,32,Dryland
1993,HVD,KS,HARVEY,PUBLIC,RESNIK,825,34,Dryland
1993,HVD,KS,HARVEY,PUBLIC,FLYER,892,32,Dryland
1993,HVD,KS,HARVEY,DELTAPINE,DP3456,965,30,Dryland
1993,HVD,KS,HARVEY,MIDLAND,8410,976,35,Dryland
1993,HVD,KS,HARVEY,NC+,4A10,1049,34,Dryland
1993,HVD,KS,HARVEY,AGRIPRO,AP 4420,1187,28,Dryland
1993,HVD,KS,HARVEY,PUBLIC,KENWOOD,1063,32,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1191,1071,34,Dryland
1993,HVD,KS,HARVEY,PUBLIC,EDISON,1079,32,Dryland
1993,HVD,KS,HARVEY,DELTAPINE,DP3375,1087,31,Dryland
1993,HVD,KS,HARVEY,MIDLAND,8343,1109,30,Dryland
1993,HVD,KS,HARVEY,MIDLAND,8393,1110,33,Dryland
1993,HVD,KS,HARVEY,MIDLAND,8413,1111,32,Dryland
1993,HVD,KS,HARVEY,PUBLIC,K1213,1143,33,Dryland
1993,HVD,KS,HARVEY,AGRIPRO,AP 3800,1150,32,Dryland
1993,HVD,KS,HARVEY,DELTAPINE,DPX3345 EXP,1154,31,Dryland
1993,HVD,KS,HARVEY,PUBLIC,CORSICA,1069,31,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1191,1071,58,Dryland
1993,RPI,KS,REPUBLIC,PIONEER,9341,939,64,Irrigated
1993,RPD,KS,REPUBLIC,GOLDEN HARVEST,H-1353,1090,54,Dryland
1993,RPI,KS,REPUBLIC,PUBLIC,KS4390,718,48,Irrigated
1993,RPI,KS,REPUBLIC,MIDLAND,8340,768,62,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,RESNIK,825,56,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,FLYER,892,51,Irrigated
1993,RPI,KS,REPUBLIC,STAR,EXPRESS,946,55,Irrigated
1993,RPI,KS,REPUBLIC,MIDLAND,8410,976,59,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,KUNITZ,984,53,Irrigated
1993,RPI,KS,REPUBLIC,NORTHRUP KING,S29-39,996,62,Irrigated
1993,RPI,KS,REPUBLIC,DEKALB,CX329,1003,59,Irrigated
1993,RPI,KS,REPUBLIC,DEKALB,CX366,625,62,Irrigated
1993,RPI,KS,REPUBLIC,OHLDE,3750A,1022,56,Irrigated
1993,RPI,KS,REPUBLIC,HOEGEMEYER,401,1044,59,Irrigated
1993,RPI,KS,REPUBLIC,OHLDE,4040,1054,61,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,KENWOOD,1063,58,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,K1164,1066,64,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,CORSICA,1069,54,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,K1191,1071,54,Irrigated
1993,RPI,KS,REPUBLIC,ASGROW,A3237,1081,57,Irrigated
1993,HVD,KS,HARVEY,DELANGE,DS 390,740,34,Dryland
1993,RPI,KS,REPUBLIC,PUBLIC,EDISON,1079,53,Irrigated
1993,RPI,KS,REPUBLIC,DIAMOND,SC400,1042,59,Irrigated
1993,RPD,KS,REPUBLIC,PUBLIC,EDISON,1079,56,Dryland
1993,RPI,KS,REPUBLIC,PUBLIC,SHERMAN,614,58,Irrigated
1993,RPI,KS,REPUBLIC,PUBLIC,WILLIAMS 82,306,50,Irrigated
1993,RPD,KS,REPUBLIC,MIDLAND,8343,1109,53,Dryland
1993,RPD,KS,REPUBLIC,MIDLAND,8393,1110,53,Dryland
1993,RPD,KS,REPUBLIC,MIDLAND,8413,1111,63,Dryland
1993,RPD,KS,REPUBLIC,STAR,GALAXY,1128,58,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1213,1143,54,Dryland
1993,RPD,KS,REPUBLIC,STAR,CLASSIC,1148,54,Dryland
1993,RPD,KS,REPUBLIC,AGRIGENE,AG439,1149,53,Dryland
1993,RPD,KS,REPUBLIC,NORTHRUP KING,S30-06,1168,57,Dryland
1993,RPD,KS,REPUBLIC,NORTHRUP KING,S38-83,1170,53,Dryland
1993,RPI,KS,REPUBLIC,DEKALB,CX415,552,55,Irrigated
1993,RPD,KS,REPUBLIC,STAR,CELEBRITY,1180,56,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1230,1222,59,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1232,1223,56,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,CALHOUN,1224,53,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1226,1225,49,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1231,1226,53,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1233,1227,55,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1235,1228,54,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1236,1229,53,Dryland
1993,RPD,KS,REPUBLIC,PUBLIC,K1237,1230,48,Dryland
1993,RPD,KS,REPUBLIC,STINE,3470,1181,53,Dryland
1993,HVD,KS,HARVEY,PUBLIC,KS4390,718,30,Dryland
1993,FRD,KS,FRANKLIN,ASGROW,A4415,1189,29,Dryland
1993,FRD,KS,FRANKLIN,ASGROW,A4715,1041,29,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,4440,1205,33,Dryland
1993,FRD,KS,FRANKLIN,MERSCHMAN,NORFOLK II,1201,25,Dryland
1993,FRD,KS,FRANKLIN,MERSCHMAN,DALLAS II,1200,29,Dryland
1993,FRD,KS,FRANKLIN,MERSCHMAN,AUSTIN II,1199,27,Dryland
1993,FRD,KS,FRANKLIN,MERSCHMAN,ATLANTA III,1198,30,Dryland
1993,FRD,KS,FRANKLIN,DELTAPINE,DPX3478 EXP,1192,32,Dryland
1993,FRD,KS,FRANKLIN,STINE,EX3590 EXP,1182,27,Dryland
1993,FRD,KS,FRANKLIN,STAR,CELEBRITY,1180,29,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,X357,1176,32,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,X342,1175,28,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,3900,1174,32,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,3762,1173,32,Dryland
1993,FRD,KS,FRANKLIN,OHLDE,3580,1172,32,Dryland
1993,FRD,KS,FRANKLIN,NORTHRUP KING,S38-83,1170,37,Dryland
