,YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME,PAVG,TW,MOIST,HT,HEAD
286,1982,GRI,KS,GREELEY,NEBRASKA,CENTURK 78,168,57,Irrigated,86,57,0,0,
287,1982,GRI,KS,GREELEY,NEBRASKA,BENNETT,167,60,Irrigated,91,58,0,0,
288,1982,GRI,KS,GREELEY,KANSAS,75210,155,62,Irrigated,93,58,0,0,
289,1982,GRI,KS,GREELEY,AGRIPRO,WINGS,149,66,Irrigated,100,58,0,0,
290,1982,GRI,KS,GREELEY,COLORADO,VONA,144,67,Irrigated,102,58,0,0,
291,1982,GRI,KS,GREELEY,ROHM & HAAS,HW 1007,278,70,Irrigated,106,57,0,0,
292,1982,GRI,KS,GREELEY,KANSAS,NEWTON,73,67,Irrigated,101,58,0,0,
293,1982,GRI,KS,GREELEY,ROHM & HAAS,HW 1009,279,64,Irrigated,96,58,0,0,
294,1982,HVD,KS,HARVEY,KANSAS,TRIUMPH 64,9,27,Dryland,110,58,0,0,
295,1982,HVD,KS,HARVEY,BOUNTY,100,276,19,Dryland,77,52,0,0,
296,1982,FNI,KS,FINNEY,ROHM & HAAS,HW 1010,280,75,Irrigated,102,60,0,0,
297,1982,HVD,KS,HARVEY,BOUNTY,300,275,28,Dryland,112,55,0,0,
298,1982,HVD,KS,HARVEY,BOUNTY,200,274,18,Dryland,74,49,0,0,
299,1982,HVD,KS,HARVEY,ROHM & HAAS,HW 1001,242,26,Dryland,106,55,0,0,
300,1982,HVD,KS,HARVEY,AGRIPRO,HAWK,240,20,Dryland,83,53,0,0,
301,1982,HVD,KS,HARVEY,KANSAS,ARKAN,224,27,Dryland,111,54,0,0,
302,1982,HVD,KS,HARVEY,NORTHRUP KING,817,206,27,Dryland,111,55,0,0,
303,1982,HVD,KS,HARVEY,NORTHRUP KING,835,204,31,Dryland,125,57,0,0,
304,1982,HVD,KS,HARVEY,TEXAS,TAM 105,184,29,Dryland,116,53,0,0,
305,1982,HVD,KS,HARVEY,NEBRASKA,CENTURK 78,168,30,Dryland,121,55,0,0,
306,1982,HVD,KS,HARVEY,NEBRASKA,BENNETT,167,26,Dryland,106,55,0,0,
307,1982,HVD,KS,HARVEY,KANSAS,75210,155,21,Dryland,84,54,0,0,
308,1982,HVD,KS,HARVEY,AGRIPRO,WINGS,149,27,Dryland,109,55,0,0,
309,1982,HVD,KS,HARVEY,COLORADO,VONA,144,19,Dryland,78,54,0,0,
310,1982,HVD,KS,HARVEY,KANSAS,NEWTON,73,24,Dryland,99,53,0,0,
311,1982,HVD,KS,HARVEY,KANSAS,LARNED,69,26,Dryland,107,55,0,0,
312,1982,HVD,KS,HARVEY,KANSAS,EAGLE,13,23,Dryland,93,54,0,0,
313,1982,HVD,KS,HARVEY,KANSAS,SCOUT 66,11,25,Dryland,102,55,0,0,
314,1982,GRI,KS,GREELEY,ROHM & HAAS,HW 1010,280,73,Irrigated,110,58,0,0,
315,1982,GRI,KS,GREELEY,KANSAS,LARNED,69,68,Irrigated,103,58,0,0,
316,1982,GRI,KS,GREELEY,STAR SEED,830,281,62,Irrigated,94,58,0,0,
317,1982,GRI,KS,GREELEY,KANSAS,SCOUT 66,11,58,Irrigated,87,58,0,0,
318,1982,FRD,KS,FRANKLIN,KANSAS,(S) PIKE,259,35,Dryland,129,51,0,0,
319,1982,FRD,KS,FRANKLIN,PIONEER,PL145,241,31,Dryland,113,49,0,0,
320,1982,FRD,KS,FRANKLIN,AGRIPRO,HAWK,240,15,Dryland,57,44,0,0,
321,1982,FRD,KS,FRANKLIN,AGRIPRO,ARCHER,239,29,Dryland,106,49,0,0,
322,1982,FRD,KS,FRANKLIN,KANSAS,ARKAN,224,30,Dryland,111,52,0,0,
323,1982,FRD,KS,FRANKLIN,TEXAS,TAM 105,184,41,Dryland,148,52,0,0,
324,1982,FRD,KS,FRANKLIN,AGRIPRO,ROCKY,175,21,Dryland,76,49,0,0,
325,1982,FRD,KS,FRANKLIN,NEBRASKA,BENNETT,167,16,Dryland,58,48,0,0,
326,1982,FRD,KS,FRANKLIN,KANSAS,75210,155,28,Dryland,104,50,0,0,
327,1982,FRD,KS,FRANKLIN,AGRIPRO,WINGS,149,36,Dryland,129,54,0,0,
328,1982,FRD,KS,FRANKLIN,COLORADO,VONA,144,30,Dryland,108,49,0,0,
329,1982,FRD,KS,FRANKLIN,MISSOURI,HART,119,44,Dryland,158,52,0,0,
330,1982,FRD,KS,FRANKLIN,KANSAS,PARKER 76,98,28,Dryland,103,53,0,0,
331,1982,FRD,KS,FRANKLIN,KANSAS,NEWTON,73,29,Dryland,107,48,0,0,
332,1982,FRD,KS,FRANKLIN,KANSAS,LARNED,69,27,Dryland,99,51,0,0,
333,1982,FRD,KS,FRANKLIN,NEBRASKA,BUCKSKIN,44,18,Dryland,65,50,0,0,
334,1982,GRI,KS,GREELEY,KANSAS,EAGLE,13,66,Irrigated,100,58,0,0,
335,1982,FRD,KS,FRANKLIN,KANSAS,SCOUT 66,11,16,Dryland,58,52,0,0,
336,1982,FRD,KS,FRANKLIN,KANSAS,TRIUMPH 64,9,21,Dryland,77,55,0,0,
337,1982,GRD,KS,GREELEY,KANSAS,SCOUT 66,11,41,Dryland,96,59,0,0,
338,1982,GRD,KS,GREELEY,KANSAS,EAGLE,13,41,Dryland,96,60,0,0,
339,1982,FRD,KS,FRANKLIN,NEBRASKA,CENTURK 78,168,23,Dryland,84,48,0,0,
340,1982,GRD,KS,GREELEY,KANSAS,NEWTON,73,42,Dryland,99,60,0,0,
341,1982,GRD,KS,GREELEY,ROHM & HAAS,HW 1010,280,49,Dryland,115,60,0,0,
342,1982,GRD,KS,GREELEY,ROHM & HAAS,HW 1009,279,38,Dryland,88,59,0,0,
343,1982,GRD,KS,GREELEY,KANSAS,LARNED,69,42,Dryland,97,60,0,0,
344,1982,GRD,KS,GREELEY,STAR SEED,830,281,35,Dryland,83,60,0,0,
345,1982,GRD,KS,GREELEY,ROHM & HAAS,HW 1007,278,40,Dryland,93,59,0,0,
346,1982,GRD,KS,GREELEY,COLORADO,SANDY,244,49,Dryland,115,60,0,0,
347,1982,GRD,KS,GREELEY,ROHM & HAAS,HW 1001,242,49,Dryland,114,60,0,0,
348,1982,GRD,KS,GREELEY,COLORADO,DUKE,238,43,Dryland,100,60,0,0,
349,1982,GRD,KS,GREELEY,NEBRASKA,BRULE,234,40,Dryland,93,59,0,0,
350,1982,GRD,KS,GREELEY,KANSAS,ARKAN,224,37,Dryland,87,59,0,0,
351,1982,GRD,KS,GREELEY,AGRIPRO,HAWK,240,49,Dryland,114,59,0,0,
352,1982,GRD,KS,GREELEY,KANSAS,75210,155,38,Dryland,88,60,0,0,
353,1982,GRD,KS,GREELEY,NORTHRUP KING,835,204,40,Dryland,93,60,0,0,
354,1982,GRD,KS,GREELEY,TEXAS,TAM 105,184,46,Dryland,108,60,0,0,
355,1982,GRD,KS,GREELEY,NEBRASKA,CENTURK 78,168,44,Dryland,102,59,0,0,
356,1982,GRD,KS,GREELEY,NEBRASKA,BENNETT,167,45,Dryland,104,59,0,0,
357,1982,GRD,KS,GREELEY,NORTHRUP KING,817,206,40,Dryland,93,60,0,0,
358,1982,GRD,KS,GREELEY,AGRIPRO,WINGS,149,45,Dryland,104,60,0,0,
359,1982,GRD,KS,GREELEY,COLORADO,VONA,144,46,Dryland,107,60,0,0,
360,1983,RND,KS,RENO,AGRIPRO,MUSTANG,306,66,Dryland,105,55,0,0,
361,1983,RND,KS,RENO,BOUNTY,310,291,73,Dryland,116,56,0,0,
362,1983,RND,KS,RENO,BOUNTY,201,292,68,Dryland,109,52,0,0,
363,1983,RND,KS,RENO,BOUNTY,202,293,72,Dryland,115,53,0,0,
364,1983,RND,KS,RENO,ROHM & HAAS,HW 1020,298,56,Dryland,89,57,0,0,
365,1983,RND,KS,RENO,GARST,HR-64,296,63,Dryland,100,55,0,0,
366,1983,RND,KS,RENO,ROHM & HAAS,HW 1018,297,60,Dryland,96,55,0,0,
367,1983,RND,KS,RENO,HYBRITECH,H1266,302,72,Dryland,115,55,0,0,
368,1983,RND,KS,RENO,STAR SEED,830,281,75,Dryland,119,56,0,0,
369,1983,RND,KS,RENO,GARST,HR-53,295,62,Dryland,98,54,0,0,
370,1983,RND,KS,RENO,ROHM & HAAS,HW 1010,280,66,Dryland,105,55,0,0,
371,1983,RND,KS,RENO,SEED RESEARCH,FRONTIERSMAN,208,70,Dryland,110,54,0,0,
372,1983,RND,KS,RENO,SEED RESEARCH,BRAWNY,253,60,Dryland,95,57,0,0,
373,1983,RND,KS,RENO,AGRIPRO,HAWK,240,58,Dryland,92,54,0,0,
374,1983,RND,KS,RENO,KANSAS,KS79H70,225,60,Dryland,96,55,0,0,
375,1983,RND,KS,RENO,KANSAS,ARKAN,224,59,Dryland,93,55,0,0,
376,1983,RND,KS,RENO,SEED RESEARCH,CITATION,209,60,Dryland,96,55,0,0,
377,1983,RND,KS,RENO,NORTHRUP KING,835,204,71,Dryland,113,56,0,0,
378,1983,RND,KS,RENO,TEXAS,TAM 105,184,69,Dryland,110,54,0,0,
379,1983,RND,KS,RENO,KANSAS,75210,155,63,Dryland,101,56,0,0,
380,1983,RND,KS,RENO,AGRIPRO,WRANGLER,307,63,Dryland,100,55,0,0,
381,1983,RND,KS,RENO,NEBRASKA,CENTURK 78,168,50,Dryland,80,56,0,0,
382,1983,RND,KS,RENO,NEBRASKA,BENNETT,167,54,Dryland,86,56,0,0,
383,1983,RND,KS,RENO,BOUNTY,100,276,73,Dryland,115,53,0,0,
384,1983,RPD,KS,REPUBLIC,KANSAS,SCOUT 66,11,47,Dryland,75,58,0,0,
385,1983,RPD,KS,REPUBLIC,GARST,HR-53,295,59,Dryland,93,57,0,0,
386,1983,RPD,KS,REPUBLIC,KANSAS,LARNED,69,53,Dryland,84,58,0,0,
387,1983,RPD,KS,REPUBLIC,AGRIPRO,MUSTANG,306,72,Dryland,114,58,0,0,
388,1983,RND,KS,RENO,AGRIPRO,WINGS,149,69,Dryland,110,58,0,0,
389,1983,STD,KS,STAFFORD,KANSAS,TRIUMPH 64,9,61,Dryland,82,63,0,0,
390,1983,RPD,KS,REPUBLIC,QUANTUM,568,301,59,Dryland,93,57,0,0,
391,1983,RPD,KS,REPUBLIC,ROHM & HAAS,HW 1020,298,54,Dryland,86,58,0,0,
392,1983,RPD,KS,REPUBLIC,ROHM & HAAS,HW 1018,297,61,Dryland,97,59,0,0,
393,1983,RPD,KS,REPUBLIC,GARST,HR-64,296,68,Dryland,108,56,0,0,
394,1983,RPD,KS,REPUBLIC,BOUNTY,310,291,69,Dryland,110,58,0,0,
395,1983,RPD,KS,REPUBLIC,ROHM & HAAS,HW 1010,280,72,Dryland,114,58,0,0,
396,1983,RPD,KS,REPUBLIC,BOUNTY,100,276,69,Dryland,109,59,0,0,
397,1983,RPD,KS,REPUBLIC,AGRIPRO,HAWK,240,65,Dryland,103,57,0,0,
398,1983,RPD,KS,REPUBLIC,AGRIPRO,ARCHER,239,60,Dryland,95,56,0,0,
399,1983,RPD,KS,REPUBLIC,KANSAS,ARKAN,224,74,Dryland,117,60,0,0,
400,1983,RPD,KS,REPUBLIC,NORTHRUP KING,817,206,62,Dryland,98,58,0,0,
401,1983,RPD,KS,REPUBLIC,NORTHRUP KING,835,204,67,Dryland,107,59,0,0,
402,1983,RPD,KS,REPUBLIC,TEXAS,TAM 105,184,69,Dryland,109,58,0,0,
403,1983,RPD,KS,REPUBLIC,AGRIPRO,ROCKY,175,49,Dryland,78,58,0,0,
404,1983,RPD,KS,REPUBLIC,NEBRASKA,CENTURK 78,168,52,Dryland,83,59,0,0,
405,1983,RPD,KS,REPUBLIC,NEBRASKA,BENNETT,167,68,Dryland,108,59,0,0,
406,1983,RPD,KS,REPUBLIC,KANSAS,75210,155,66,Dryland,105,61,0,0,
407,1983,RPD,KS,REPUBLIC,AGRIPRO,WINGS,149,67,Dryland,107,59,0,0,
408,1983,RPD,KS,REPUBLIC,COLORADO,VONA,144,66,Dryland,105,58,0,0,
409,1983,RPD,KS,REPUBLIC,KANSAS,NEWTON,73,68,Dryland,108,59,0,0,
410,1983,RPD,KS,REPUBLIC,KANSAS,EAGLE,13,51,Dryland,81,58,0,0,
411,1983,RND,KS,RENO,COLORADO,VONA,144,71,Dryland,113,55,0,0,
412,1983,LBD,KS,LABETTE,BOUNTY,310,291,66,Dryland,162,58,0,0,
413,1983,RND,KS,RENO,KANSAS,LARNED,69,56,Dryland,89,55,0,0,
414,1983,RLD,KS,RILEY,COLORADO,VONA,144,67,Dryland,103,54,0,0,
415,1983,RLD,KS,RILEY,MISSOURI,HART,119,55,Dryland,86,57,0,0,
416,1983,RLD,KS,RILEY,KANSAS,PARKER 76,98,64,Dryland,99,59,0,0,
417,1983,RLD,KS,RILEY,KANSAS,NEWTON,73,61,Dryland,95,56,0,0,
418,1983,RLD,KS,RILEY,KANSAS,LARNED,69,64,Dryland,99,59,0,0,
419,1983,RLD,KS,RILEY,KANSAS,SCOUT 66,11,54,Dryland,83,57,0,0,
420,1983,RLD,KS,RILEY,KANSAS,TRIUMPH 64,9,56,Dryland,88,60,0,0,
421,1983,LBD,KS,LABETTE,ROHM & HAAS,HW 3007,312,63,Dryland,156,55,0,0,
422,1983,LBD,KS,LABETTE,ROHM & HAAS,HW 3006,311,52,Dryland,127,54,0,0,
423,1983,LBD,KS,LABETTE,AGRIPRO,WRANGLER,307,43,Dryland,106,54,0,0,
424,1983,LBD,KS,LABETTE,AGRIPRO,MUSTANG,306,22,Dryland,54,50,0,0,
425,1983,LBD,KS,LABETTE,GARST,HR-64,296,33,Dryland,83,52,0,0,
426,1983,LBD,KS,LABETTE,GARST,HR-53,295,29,Dryland,71,52,0,0,
427,1983,LBD,KS,LABETTE,STAR SEED,830,281,59,Dryland,145,57,0,0,
428,1983,LBD,KS,LABETTE,ROHM & HAAS,HW 1010,280,31,Dryland,76,50,0,0,
429,1983,LBD,KS,LABETTE,BOUNTY,100,276,37,Dryland,92,51,0,0,
430,1983,LBD,KS,LABETTE,KANSAS,(S) PIKE,259,63,Dryland,154,54,0,0,
431,1983,LBD,KS,LABETTE,SEED RESEARCH,SR 5221,255,38,Dryland,93,53,0,0,
432,1983,LBD,KS,LABETTE,SEED RESEARCH,BRAWNY,253,41,Dryland,101,55,0,0,
433,1983,LBD,KS,LABETTE,AGRIPRO,HAWK,240,18,Dryland,45,51,0,0,
434,1983,LBD,KS,LABETTE,KANSAS,ARKAN,224,50,Dryland,124,55,0,0,
435,1983,STD,KS,STAFFORD,KANSAS,SCOUT 66,11,65,Dryland,88,63,0,0,
436,1983,LBD,KS,LABETTE,SEED RESEARCH,CITATION,209,40,Dryland,100,55,0,0,
437,1983,RLD,KS,RILEY,AGRIPRO,WINGS,149,73,Dryland,113,55,0,0,
438,1983,RND,KS,RENO,KANSAS,NEWTON,73,56,Dryland,89,56,0,0,
439,1983,RLD,KS,RILEY,KANSAS,75210,155,69,Dryland,107,54,0,0,
440,1983,RLD,KS,RILEY,NEBRASKA,CENTURK 78,168,63,Dryland,98,59,0,0,
441,1983,RND,KS,RENO,KANSAS,EAGLE,13,48,Dryland,76,55,0,0,
442,1983,RND,KS,RENO,KANSAS,SCOUT 66,11,45,Dryland,72,56,0,0,
443,1983,RND,KS,RENO,KANSAS,TRIUMPH 64,9,52,Dryland,83,56,0,0,
444,1983,RLD,KS,RILEY,ROHM & HAAS,HW 3007,312,70,Dryland,108,54,0,0,
445,1983,RLD,KS,RILEY,SEED RESEARCH,WX8017,310,65,Dryland,101,56,0,0,
446,1983,RLD,KS,RILEY,SEED RESEARCH,5693,309,59,Dryland,91,56,0,0,
447,1983,RLD,KS,RILEY,AGRIPRO,MUSTANG,306,45,Dryland,69,51,0,0,
448,1983,RLD,KS,RILEY,HYBRITECH,H152,300,66,Dryland,102,56,0,0,
449,1983,RLD,KS,RILEY,GARST,HR-64,296,58,Dryland,90,56,0,0,
450,1983,RLD,KS,RILEY,GARST,HR-53,295,51,Dryland,79,52,0,0,
451,1983,RLD,KS,RILEY,BOUNTY,310,291,78,Dryland,121,58,0,0,
452,1983,RLD,KS,RILEY,STAR SEED,830,281,67,Dryland,104,58,0,0,
453,1983,RLD,KS,RILEY,ROHM & HAAS,HW 1010,280,67,Dryland,103,51,0,0,
454,1983,RLD,KS,RILEY,BOUNTY,100,276,66,Dryland,102,57,0,0,
455,1983,RLD,KS,RILEY,KANSAS,(S) PIKE,259,70,Dryland,109,57,0,0,
456,1983,RLD,KS,RILEY,SEED RESEARCH,SR 5221,255,64,Dryland,99,59,0,0,
457,1983,RLD,KS,RILEY,AGRIPRO,HAWK,240,68,Dryland,105,60,0,0,
458,1983,RLD,KS,RILEY,AGRIPRO,ARCHER,239,57,Dryland,88,48,0,0,
459,1983,RLD,KS,RILEY,KANSAS,ARKAN,224,65,Dryland,100,57,0,0,
460,1983,RLD,KS,RILEY,SEED RESEARCH,CITATION,209,67,Dryland,104,59,0,0,
461,1983,RLD,KS,RILEY,NORTHRUP KING,817,206,68,Dryland,106,57,0,0,
462,1983,RLD,KS,RILEY,TEXAS,TAM 105,184,71,Dryland,110,56,0,0,
463,1983,RLD,KS,RILEY,AGRIPRO,ROCKY,175,82,Dryland,127,60,0,0,
464,1983,RLD,KS,RILEY,NEBRASKA,BENNETT,167,63,Dryland,98,59,0,0,
465,1983,STD,KS,STAFFORD,KANSAS,EAGLE,13,67,Dryland,91,63,0,0,
466,1983,THI,KS,THOMAS,AGRIPRO,HAWK,240,60,Irrigated,109,53,0,0,
467,1983,STD,KS,STAFFORD,KANSAS,LARNED,69,75,Dryland,102,64,0,0,
468,1983,THI,KS,THOMAS,KANSAS,EAGLE,13,51,Irrigated,92,54,0,0,
469,1983,THI,KS,THOMAS,KANSAS,SCOUT 66,11,45,Irrigated,81,55,0,0,
470,1983,THD,KS,THOMAS,AGRIPRO,RAM,308,66,Dryland,110,56,0,0,
471,1983,THD,KS,THOMAS,AGRIPRO,MUSTANG,306,60,Dryland,101,60,0,0,
472,1983,THD,KS,THOMAS,QUANTUM,568,301,56,Dryland,94,57,0,0,
473,1983,THD,KS,THOMAS,ROHM & HAAS,HW 1020,298,56,Dryland,94,58,0,0,
474,1983,THD,KS,THOMAS,ROHM & HAAS,HW 1018,297,62,Dryland,104,60,0,0,
475,1983,THD,KS,THOMAS,GARST,HR-64,296,61,Dryland,102,58,0,0,
476,1983,THD,KS,THOMAS,GARST,HR-53,295,59,Dryland,99,58,0,0,
477,1983,THD,KS,THOMAS,BOUNTY,310,291,55,Dryland,92,55,0,0,
478,1983,THD,KS,THOMAS,STAR SEED,830,281,64,Dryland,107,62,0,0,
479,1983,THD,KS,THOMAS,ROHM & HAAS,HW 1010,280,59,Dryland,99,58,0,0,
480,1983,THD,KS,THOMAS,BOUNTY,100,276,64,Dryland,107,58,0,0,
481,1983,THD,KS,THOMAS,COLORADO,SANDY,244,59,Dryland,99,60,0,0,
482,1983,THD,KS,THOMAS,ROHM & HAAS,HW 1001,242,59,Dryland,99,60,0,0,
483,1983,THD,KS,THOMAS,AGRIPRO,HAWK,240,64,Dryland,107,59,0,0,
484,1983,THD,KS,THOMAS,NEBRASKA,BRULE,234,68,Dryland,114,57,0,0,
485,1983,THD,KS,THOMAS,KANSAS,ARKAN,224,64,Dryland,107,59,0,0,
486,1983,THD,KS,THOMAS,NORTHRUP KING,835,204,52,Dryland,88,59,0,0,
487,1983,THD,KS,THOMAS,TEXAS,TAM 105,184,48,Dryland,80,54,0,0,
488,1983,THD,KS,THOMAS,AGRIPRO,ROCKY,175,62,Dryland,105,59,0,0,
489,1983,THD,KS,THOMAS,NEBRASKA,CENTURK 78,168,61,Dryland,101,59,0,0,
490,1983,THD,KS,THOMAS,KANSAS,75210,155,60,Dryland,101,61,0,0,
491,1983,THI,KS,THOMAS,KANSAS,LARNED,69,52,Irrigated,94,55,0,0,
492,1983,THD,KS,THOMAS,COLORADO,VONA,144,63,Dryland,105,58,0,0,
493,1983,THI,KS,THOMAS,KANSAS,NEWTON,73,57,Irrigated,103,55,0,0,
494,1983,THI,KS,THOMAS,KANSAS,75210,155,49,Irrigated,87,56,0,0,
495,1983,LBD,KS,LABETTE,SEED RESEARCH,FRONTIERSMAN,208,54,Dryland,132,59,0,0,
496,1983,THI,KS,THOMAS,SEED RESEARCH,WX8017,310,50,Irrigated,91,54,0,0,
497,1983,THI,KS,THOMAS,AGRIPRO,MUSTANG,306,65,Irrigated,116,56,0,0,
498,1983,THI,KS,THOMAS,QUANTUM,555,305,42,Irrigated,76,48,0,0,
499,1983,THI,KS,THOMAS,HYBRITECH,588,304,54,Irrigated,97,53,0,0,
500,1983,THI,KS,THOMAS,HYBRITECH,H166,303,48,Irrigated,86,51,0,0,
501,1983,THI,KS,THOMAS,ROHM & HAAS,HW 1021,299,52,Irrigated,94,53,0,0,
502,1983,THI,KS,THOMAS,ROHM & HAAS,HW 1020,298,49,Irrigated,88,51,0,0,
503,1983,THI,KS,THOMAS,GARST,HR-64,296,66,Irrigated,118,53,0,0,
504,1983,THI,KS,THOMAS,GARST,HR-53,295,63,Irrigated,113,53,0,0,
505,1983,THI,KS,THOMAS,BOUNTY,201,292,73,Irrigated,132,55,0,0,
506,1983,THI,KS,THOMAS,BOUNTY,310,291,49,Irrigated,89,47,0,0,
507,1983,THI,KS,THOMAS,STAR SEED,830,281,69,Irrigated,124,58,0,0,
508,1983,THI,KS,THOMAS,ROHM & HAAS,HW 1010,280,58,Irrigated,105,53,0,0,
509,1983,THI,KS,THOMAS,ROHM & HAAS,HW 1007,278,51,Irrigated,93,55,0,0,
510,1983,THI,KS,THOMAS,BOUNTY,100,276,68,Irrigated,123,55,0,0,
511,1983,THI,KS,THOMAS,SEED RESEARCH,SR 5221,255,50,Irrigated,90,52,0,0,
512,1983,THI,KS,THOMAS,SEED RESEARCH,BRAWNY,253,49,Irrigated,88,55,0,0,
513,1983,THI,KS,THOMAS,AGRIPRO,ARCHER,239,60,Irrigated,109,51,0,0,
514,1983,THI,KS,THOMAS,KANSAS,ARKAN,224,68,Irrigated,123,56,0,0,
515,1983,THI,KS,THOMAS,SEED RESEARCH,CITATION,209,45,Irrigated,82,57,0,0,
516,1983,THI,KS,THOMAS,NORTHRUP KING,835,204,46,Irrigated,82,52,0,0,
517,1983,THI,KS,THOMAS,TEXAS,TAM 105,184,49,Irrigated,89,51,0,0,
518,1983,THI,KS,THOMAS,COLORADO,VONA,144,62,Irrigated,112,53,0,0,
519,1983,STD,KS,STAFFORD,NEBRASKA,BUCKSKIN,44,63,Dryland,85,63,0,0,
520,1983,THD,KS,THOMAS,KANSAS,NEWTON,73,61,Dryland,102,59,0,0,
521,1983,THD,KS,THOMAS,NEBRASKA,BUCKSKIN,44,47,Dryland,78,57,0,0,
522,1983,STI,KS,STAFFORD,NEBRASKA,BUCKSKIN,44,74,Irrigated,85,62,0,0,
523,1983,STI,KS,STAFFORD,KANSAS,EAGLE,13,76,Irrigated,87,61,0,0,
524,1983,STI,KS,STAFFORD,KANSAS,SCOUT 66,11,76,Irrigated,87,62,0,0,
525,1983,STI,KS,STAFFORD,KANSAS,TRIUMPH 64,9,73,Irrigated,83,61,0,0,
526,1983,STD,KS,STAFFORD,AGRIPRO,MUSTANG,306,72,Dryland,98,63,0,0,
527,1983,STD,KS,STAFFORD,HYBRITECH,H1266,302,75,Dryland,102,63,0,0,
528,1983,STD,KS,STAFFORD,ROHM & HAAS,HW 1020,298,77,Dryland,104,63,0,0,
529,1983,STD,KS,STAFFORD,ROHM & HAAS,HW 1018,297,71,Dryland,96,63,0,0,
530,1983,STD,KS,STAFFORD,GARST,HR-64,296,71,Dryland,96,62,0,0,
531,1983,STD,KS,STAFFORD,GARST,HR-53,295,73,Dryland,99,62,0,0,
532,1983,STD,KS,STAFFORD,BOUNTY,310,291,88,Dryland,120,63,0,0,
533,1983,STD,KS,STAFFORD,ROHM & HAAS,HW 1010,280,78,Dryland,106,63,0,0,
534,1983,STD,KS,STAFFORD,BOUNTY,100,276,79,Dryland,107,63,0,0,
535,1983,STD,KS,STAFFORD,COLORADO,SANDY,244,78,Dryland,106,64,0,0,
536,1983,STD,KS,STAFFORD,AGRIPRO,HAWK,240,81,Dryland,110,63,0,0,
537,1983,STD,KS,STAFFORD,NEBRASKA,BRULE,234,74,Dryland,100,63,0,0,
538,1983,STD,KS,STAFFORD,KANSAS,ARKAN,224,72,Dryland,97,62,0,0,
539,1983,STD,KS,STAFFORD,TEXAS,TAM 105,184,81,Dryland,110,62,0,0,
540,1983,STD,KS,STAFFORD,NEBRASKA,CENTURK 78,168,74,Dryland,100,63,0,0,
541,1983,STD,KS,STAFFORD,NEBRASKA,BENNETT,167,69,Dryland,94,63,0,0,
542,1983,STD,KS,STAFFORD,KANSAS,75210,155,66,Dryland,89,63,0,0,
543,1983,STD,KS,STAFFORD,COLORADO,VONA,144,81,Dryland,110,63,0,0,
544,1983,STD,KS,STAFFORD,KANSAS,NEWTON,73,72,Dryland,97,63,0,0,
545,1983,STI,KS,STAFFORD,KANSAS,LARNED,69,88,Irrigated,100,61,0,0,
546,1983,THD,KS,THOMAS,KANSAS,LARNED,69,61,Dryland,102,61,0,0,
547,1983,STI,KS,STAFFORD,KANSAS,NEWTON,73,86,Irrigated,98,61,0,0,
548,1983,STI,KS,STAFFORD,KANSAS,75210,155,81,Irrigated,92,63,0,0,
549,1983,THD,KS,THOMAS,KANSAS,EAGLE,13,56,Dryland,95,60,0,0,
550,1983,THD,KS,THOMAS,KANSAS,SCOUT 66,11,58,Dryland,96,60,0,0,
551,1983,STI,KS,STAFFORD,AGRIPRO,MUSTANG,306,84,Irrigated,96,61,0,0,
552,1983,STI,KS,STAFFORD,HYBRITECH,H166,303,95,Irrigated,108,61,0,0,
553,1983,STI,KS,STAFFORD,HYBRITECH,H1266,302,89,Irrigated,101,61,0,0,
554,1983,STI,KS,STAFFORD,ROHM & HAAS,HW 1020,298,87,Irrigated,99,61,0,0,
555,1983,STI,KS,STAFFORD,ROHM & HAAS,HW 1018,297,84,Irrigated,96,61,0,0,
556,1983,STI,KS,STAFFORD,GARST,HR-64,296,90,Irrigated,103,61,0,0,
557,1983,STI,KS,STAFFORD,GARST,HR-53,295,88,Irrigated,101,60,0,0,
558,1983,STI,KS,STAFFORD,BOUNTY,202,293,100,Irrigated,114,60,0,0,
559,1983,STI,KS,STAFFORD,BOUNTY,310,291,103,Irrigated,118,61,0,0,
560,1983,STI,KS,STAFFORD,STAR SEED,830,281,89,Irrigated,101,63,0,0,
561,1983,STI,KS,STAFFORD,ROHM & HAAS,HW 1010,280,96,Irrigated,109,62,0,0,
562,1983,STI,KS,STAFFORD,ROHM & HAAS,HW 1007,278,81,Irrigated,92,61,0,0,
563,1983,STI,KS,STAFFORD,BOUNTY,100,276,101,Irrigated,115,62,0,0,
564,1983,STI,KS,STAFFORD,COLORADO,SANDY,244,77,Irrigated,88,61,0,0,
565,1983,STI,KS,STAFFORD,AGRIPRO,HAWK,240,91,Irrigated,104,61,0,0,
566,1983,STI,KS,STAFFORD,NEBRASKA,BRULE,234,97,Irrigated,110,61,0,0,
567,1983,STI,KS,STAFFORD,KANSAS,ARKAN,224,84,Irrigated,95,61,0,0,
568,1983,STI,KS,STAFFORD,NORTHRUP KING,835,204,82,Irrigated,94,62,0,0,
569,1983,STI,KS,STAFFORD,TEXAS,TAM 105,184,92,Irrigated,105,61,0,0,
570,1983,STI,KS,STAFFORD,NEBRASKA,CENTURK 78,168,92,Irrigated,104,62,0,0,
571,1983,STI,KS,STAFFORD,NEBRASKA,BENNETT,167,83,Irrigated,95,61,0,0,
